"shop,""aisle"",""reference_id"",""reference_name"",""last_control"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770061200"",""6X180G PTI YOP ARO VANILL"",""2020-07-28 13:40:24.627+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330069904"",""410G TARTINE PTIT DEJ BR"",""2020-07-28 12:31:26.752+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033490905378"",""TAILLEFINE CHOCOLAT 4X120"",""2020-07-28 13:41:51.728+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3256540003378"",""BEIGNETS CHOC NOIS X6"",""2020-07-28 12:31:53.172+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530410143"",""SM MADELEINES P.CHOC 400G"",""2020-07-28 12:32:34.897+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491461613"",""MAN PAS LIG&FR SKY 1X145G"",""2020-07-28 13:43:15.307+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3281320034006"",""ERTE MADELEINES PEPITES"",""2020-07-28 12:32:57.391+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033490594565"",""12X125G TAILLEFINE NATURE"",""2020-07-28 13:43:29.671+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3281320074002"",""ERTE MADELEINES CARAMEL"",""2020-07-28 12:33:21.307+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3270190190349"",""800G QUATRE QUARTS MDD OR"",""2020-07-28 12:33:37.647+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3245412457128"",""500G QUATRE QUARTS BRET C"",""2020-07-28 12:33:51.473+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071028312"",""MINI BROWNIE CHOCO 250G"",""2020-07-28 12:34:15.181+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220083130"",""SOJASUN CERISE 4X100G"",""2020-07-28 13:47:30.736+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530402728"",""B.MAMAN MADELEINES TRAD."",""2020-07-28 12:34:29.204+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280241101002"",""DOUC BREBIS NATURE 4X100G"",""2020-07-28 13:47:44.788+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530404142"",""B.MAMAN PT QUATRE QUARTS"",""2020-07-28 12:34:53.745+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280240042009"",""YRT BREBIS NATURE 4X125G"",""2020-07-28 13:47:58.684+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3243610097474"",""6 MOELLEUX TOUT C180 GRS"",""2020-07-28 12:35:05.395+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3329770063471"",""PANIER STD CERISE 4X130G"",""2020-07-28 13:49:44.549+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530416824"",""495G TAM TAM MAXI FORMAT"",""2020-07-28 12:35:23.193+00"""
"Magasin Exercice,""Halal & Casher"",""3560070513819"",""MDD NUGGETS DE DDE HALAL"",""2020-07-28 13:59:20.982+00"""
"Magasin Exercice,""pate a tarte"",""7613038552927"",""230G PATE FEUILLETEE HERT"",""2020-07-28 13:57:32.235+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770058903"",""PFILOU FRTS PANACH 50GX18"",""2020-08-08 08:33:39.219+00"""
"Magasin Exercice,""Halal & Casher"",""3459860004470"",""JAMBON DE DINDE TRANCHE 1"",""2020-07-28 13:58:19.179+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491279898"",""DANETTE PISTACHE 4X125G"",""2020-08-08 08:38:03.007+00"""
"Magasin Exercice,""dessert viennois"",""3187670614816"",""MACARONS FRAIS INCONTOURN"",""2020-08-08 08:44:14.035+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491279720"",""DANETTE VANILLE 4X125G"",""2020-08-08 08:38:13.237+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071182113"",""4X100G LIEGEOIS CAFE MDD"",""2020-08-08 08:38:36.021+00"""
"Magasin Exercice,""dessert viennois"",""3184670001547"",""RIANS CARRE FDT CHOCO X2"",""2020-08-08 08:44:31.31+00"""
"Magasin Exercice,""dessert viennois"",""3560070607198"",""MDD S TARTE CITRON 2X80G"",""2020-08-08 08:46:57.536+00"""
"Magasin Exercice,""dessert viennois"",""3184670006627"",""R.PANNA COTTA FRTS RG X2"",""2020-08-08 08:44:42.879+00"""
"Magasin Exercice,""dessert viennois"",""3560070919772"",""VERRINE DAME BLANCHE 85G"",""2020-08-08 08:47:12.658+00"""
"Magasin Exercice,""dessert viennois"",""3245412404474"",""MDD BABA RHUM 2X140G"",""2020-08-08 08:44:52.951+00"""
"Magasin Exercice,""dessert viennois"",""3608580748830"",""B.MAMAN FORET NR 2X100G"",""2020-08-08 08:47:49.731+00"""
"Magasin Exercice,""dessert viennois"",""3560070999941"",""MDD PREP.CR.BRULEE 2X100G"",""2020-08-08 08:45:11.979+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491215308"",""TAF FRUIT PRUNEAU 4X125G"",""2020-08-08 08:48:16.592+00"""
"Magasin Exercice,""dessert viennois"",""3560071152390"",""PREP. CREME BRULEE 4X100G"",""2020-08-08 08:45:20.953+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3270190210542"",""MDD FROM.BLC 0%.VANILL.X8"",""2020-08-08 08:48:30.142+00"""
"Magasin Exercice,""dessert viennois"",""3270190026853"",""MDD GATEAU DE RIZ 4X100G"",""2020-08-08 08:45:32.398+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3023290008331"",""SVELT.F&F CARAMEL 4X125G"",""2020-08-08 08:48:36.179+00"""
"Magasin Exercice,""dessert viennois"",""3560071010973"",""MDD RIZ LAIT NAT 2X130G"",""2020-08-08 08:45:45.383+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3023291415909"",""SVELT.FERM.FOND.PANAC.X12"",""2020-08-08 08:48:45.411+00"""
"Magasin Exercice,""dessert viennois"",""3456770035655"",""CREME GOURMANDE CHOCOLAT"",""2020-08-08 08:46:13.908+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3023290474600"",""PP YAOURT AUX FRTS 0% X12"",""2020-08-08 08:48:55.094+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3279231712007"",""MOUSSE AUX MARRONS 2X100G"",""2020-08-08 08:49:43.804+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491579950"",""4X125G VELOUTE FRUIX PECH"",""2020-08-08 08:50:24.386+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3329770063457"",""YAF STD PANIER ABR 4X130G"",""2020-08-08 08:50:44.648+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3456774850636"",""MN GMD COEUR FRSE BOIS 2X"",""2020-08-08 08:51:04.246+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3760176400062"",""YAOURT ETUVE VANILLE X4"",""2020-08-08 08:51:19.937+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3329770059375"",""PANIER SENS.FRAM/FRAISE 2"",""2020-08-08 08:51:29.868+00"""
"Magasin Exercice,""dessert viennois"",""3456770936495"",""GD LIEGEOIS 3 CHOC 2X120G"",""2020-08-08 08:41:45.067+00"""
"Magasin Exercice,""dessert viennois"",""3456774759366"",""LIEG GMD VANIL COEUR 2X"",""2020-08-08 08:41:57.432+00"""
"Magasin Exercice,""dessert viennois"",""3279231731008"",""LIEGEOIS AU CHOCO 2X130G"",""2020-08-08 08:42:16.874+00"""
"Magasin Exercice,""dessert viennois"",""3270190216780"",""MDD MOUS.LIEGEOISE.CAF X4"",""2020-08-08 08:42:30.813+00"""
"Magasin Exercice,""dessert viennois"",""3372900901075"",""MORIN MOUS CHOCO LT2X100G"",""2020-08-08 08:43:02.109+00"""
"Magasin Exercice,""dessert viennois"",""3279231500000"",""LA FERM.RIZ AU LAIT VANIL"",""2020-08-08 08:43:36.797+00"""
"Magasin Exercice,""dessert viennois"",""3279231501007"",""FERMIERE RIZ AU LAIT X2"",""2020-08-08 08:43:50.574+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033490328030"",""TAILLEF.FROM.BLC.0% NAT."",""2020-08-08 08:49:07.532+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3760049791266"",""BOULANG.PAIN SUEDOIS 180G"",""2020-08-08 08:54:43.854+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330069911"",""410G TARTINE PTIT DEJ NA"",""2020-08-08 08:55:03.898+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3228857000166"",""HARRYS 100% MIE COMPLET"",""2020-08-08 08:55:17.379+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3228850008138"",""100%MIE COMPLET MAXI 650G"",""2020-08-08 08:55:33.425+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3560070748785"",""500G PDM SS CR.GDES TR.N."",""2020-08-08 08:55:47.471+00"""
"Magasin Exercice,""dessert viennois"",""3456776728100"",""M.NOVA CREM GDE CHOCO/BAN"",""2020-08-08 08:41:38.042+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071261726"",""320G X8 CROISSANTS MDD"",""2020-08-08 09:05:21.524+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491333958"",""LIGHT & FREE MYRT 4X120G"",""2020-08-08 08:49:23.526+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540003538"",""TRESSEE 700G"",""2020-08-08 09:05:29.454+00"""
"Magasin Exercice,""uf blanc"",""3033491001796"",""GERVAIS BICOUCHE FRAMB X2"",""2020-08-08 08:52:18.319+00"""
"Magasin Exercice,""uf blanc"",""3033491233838"",""DANONE LAIT ENTIER125X4"",""2020-08-08 08:56:21.522+00"""
"Magasin Exercice,""uf blanc"",""3245412897993"",""16X125G YRT FTS MIXES MDD"",""2020-08-08 08:56:37.128+00"""
"Magasin Exercice,""uf blanc"",""3329770061514"",""YOPLAIT PAN NAT/FRT 6X140"",""2020-08-08 08:52:38.117+00"""
"Magasin Exercice,""uf blanc"",""3329770063518"",""PANI STD FRUI JAUN 8X130G"",""2020-08-08 08:56:53.817+00"""
"Magasin Exercice,""uf blanc"",""3279231149001"",""YAOURT VANILLE POT GRE.X2"",""2020-08-08 08:52:56.329+00"""
"Magasin Exercice,""uf blanc"",""3329770063532"",""PANI STD FRT EXOTIQUES"",""2020-08-08 08:57:05.298+00"""
"Magasin Exercice,""uf blanc"",""3270190023302"",""16X125G YAOURT FRUITS MDD"",""2020-08-08 08:57:23.399+00"""
"Magasin Exercice,""uf blanc"",""3245411205621"",""FROM.FRAI.SS MOUS.NAT.MDD"",""2020-08-08 08:53:11.645+00"""
"Magasin Exercice,""uf blanc"",""3560071183875"",""450G YAG FRAISE MDD"",""2020-08-08 08:58:14.312+00"""
"Magasin Exercice,""uf blanc"",""3560070872404"",""MDD YRT PV CITRON 4X125G"",""2020-08-08 08:53:26.134+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""5411188103387"",""500G DESS.FERMENTE SOJA V"",""2020-08-08 08:59:28.534+00"""
"Magasin Exercice,""uf blanc"",""3245412511561"",""4X150G YAOURT A LA GRECQU"",""2020-08-08 08:53:44.79+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220085608"",""SOJASUN CHOCO. INT.4X100G"",""2020-08-08 08:59:53.889+00"""
"Magasin Exercice,""uf blanc"",""3033491001765"",""GERVAIS BICOUCHE AGRUM 2X"",""2020-08-08 08:53:55.969+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3608580890911"",""ANDROS VEG FRAISE 4X100G"",""2020-08-08 09:00:05.917+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280249990042"",""PLAISIR COCO MA PA 2X120G"",""2020-08-08 09:00:16.064+00"""
"Magasin Exercice,""uf blanc"",""3277396010013"",""PLAI AL FR SAI  6X125G"",""2020-08-08 08:54:12.115+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3608580016632"",""1X400G POT BRA VAN VEG AN"",""2020-08-08 09:00:32.767+00"""
"Magasin Exercice,""uf blanc"",""3329770065017"",""4X125G SLA PERLE DE COCO"",""2020-08-08 08:54:30.07+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3608580942740"",""BRASSE VEGE CITRON 1X120G"",""2020-08-08 09:01:01.865+00"""
"Magasin Exercice,""uf blanc"",""3760122960961"",""MICHEL YRT NOISETTE 500G"",""2020-08-08 08:54:58.863+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""5411188128458"",""ALPRO SOJA FRAISE 4X125G"",""2020-08-08 09:01:17.332+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""5411188118121"",""1X500G SOJA NATUR 1X500G"",""2020-08-08 09:01:34.571+00"""
"Magasin Exercice,""uf blanc"",""3760122960947"",""M&A YRT VANIL.MADAGAS.500"",""2020-08-08 08:55:09.417+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330003649"",""JACQ.TART.PTIT DEJ NAT"",""2020-08-08 08:58:29.045+00"""
"Magasin Exercice,""uf blanc"",""3760122960916"",""YRT VANILL.MADAGASCAR 1KG"",""2020-08-08 08:55:22.725+00"""
"Magasin Exercice,""viennoiserie"",""3245412990281"",""500GR PAIN MIE FROMENT CR"",""2020-08-08 09:00:01.136+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3560070877546"",""MDD PDM CEREALES DE TABLE"",""2020-08-08 08:55:58.016+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259420001006"",""K.CADELAC 4/4 RECT.200G"",""2020-08-08 09:01:08.4+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3228857001194"",""BEAU & BON FARINE BLE CER"",""2020-08-08 08:56:10.345+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259426033148"",""K.C MAD.MAX.PEP.CHOC.600G"",""2020-08-08 09:01:11.899+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070961856"",""GAUFR.FOURRE.VERGEOI.256G"",""2020-08-08 09:01:21.101+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3587220002245"",""PAIN BLANC ITALIEN 550G"",""2020-08-08 08:56:26.33+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3760049798593"",""330G 6 MINI BAGUETTE VIEN"",""2020-08-08 08:56:39.979+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330069430"",""HAMBURGER GEANT NAT X6"",""2020-08-08 08:57:04.731+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""5410126032284"",""LOTUS TENDRE GAUFRE 224G"",""2020-08-08 09:01:27.635+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3228857000357"",""510G LE MOMEN BURG SES/GE"",""2020-08-08 08:57:11.234+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3322680010634"",""256G CREPE COMPO FRAISE W"",""2020-08-08 09:01:51.038+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3270190021070"",""MDD.P.MIE MOELLEUX  500G"",""2020-08-08 08:57:22.755+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3322680010627"",""256G CREPE COMPOTE POMME"",""2020-08-08 09:01:54.863+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330001386"",""JACQUET 330GX6 HAMBURGER"",""2020-08-08 08:57:28.422+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3587221125271"",""PT.CHIN.CRE.PATIS.300G"",""2020-08-08 09:02:15.475+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3228857000876"",""HARRYS EM NATURE 280G"",""2020-08-08 08:57:31.665+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540002487"",""PITCH CROUSTI X8 310G"",""2020-08-08 09:02:56.569+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3608580942733"",""BRASSE VEGE FRAISE 1X120G"",""2020-08-08 09:09:39.686+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070343331"",""PP.BCROISSAN.MIX 400GX10"",""2020-08-08 09:03:36.92+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540000346"",""PASQUIER 16 CROISSANTS"",""2020-08-08 09:03:42.53+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070348596"",""350G PAIN AU LAITX10 PP B"",""2020-08-08 09:04:05.392+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3187670002347"",""PASQ.PANCAKES X10 350G"",""2020-08-08 09:04:39.875+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3587220000043"",""LFD BRIOCHE TRESSEE 400G"",""2020-08-08 09:04:45.303+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070343393"",""500G BRIOCHE TRANCH. PP B"",""2020-08-08 09:04:49.741+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070729975"",""MDD BRIOCH.TRANCH.PB 700G"",""2020-08-08 09:04:53.771+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540035119"",""PASQ.TRES.TR.NAT.500G"",""2020-08-08 09:05:02.504+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071117665"",""PAIN AUX RAISINS X6 270G"",""2020-08-08 09:05:07.421+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070343362"",""PP BLC PAIN CHOCO 450GX10"",""2020-08-08 09:05:12.756+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3322680010764"",""CREPES FRAISE WHAOU  BIO"",""2020-08-08 09:05:17.104+00"""
"Magasin Exercice,""uf blanc"",""3033490165000"",""GERVITA FROM.BLANC NAT.X4"",""2020-08-08 08:52:02.039+00"""
"Magasin Exercice,""uf blanc"",""3023290223055"",""YT A LA GRECQ NATURE X8"",""2020-08-08 08:54:44.305+00"""
"Magasin Exercice,""uf blanc"",""3456774850636"",""MN GMD COEUR FRSE BOIS 2X"",""2020-08-08 08:55:37.171+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3608580016663"",""ANDROS BRA NAT VEG 1X400G"",""2020-08-08 09:01:50.494+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220085196"",""SOJASUN PLAISIR CAFE X4"",""2020-08-08 09:02:07.07+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230048316"",""SOIGNON LT CHE FRA 4X110G"",""2020-08-08 09:02:39.852+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220076316"",""SOJA AM AV FRA CAS 4X100G"",""2020-08-08 09:03:08.205+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220076323"",""SOJASUN AM AVO VAN 4X100G"",""2020-08-08 09:03:22.511+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230026680"",""SOIGNON YRT NAT 0% 4X125G"",""2020-08-08 09:03:44.165+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230026666"",""SOIGNON FGE BLC NAT 0% X4"",""2020-08-08 09:04:12.744+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230034142"",""YRT BRASSE CHEVRE NAT. X4"",""2020-08-08 09:04:38.476+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3701239901355"",""COCOYOURT PASSION 350G"",""2020-08-08 09:05:12.171+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230039642"",""YRT MURE FRAMB. BREBIS X4"",""2020-08-08 09:05:27.969+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3560070449798"",""2X125G YAOURT BREBIS NAT."",""2020-08-08 09:05:46.212+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230049399"",""SOIGNON  BRA BRE V 4X110G"",""2020-08-08 09:06:00.956+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280249801201"",""YT BREBIS LIT CHATAIGNE"",""2020-08-08 09:06:14.058+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230031158"",""DESS.CHEVRE CHOCO 4X100G"",""2020-08-08 09:06:34.068+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230014212"",""4X100GR FRG BLC NAT"",""2020-08-08 09:06:52.319+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230048354"",""SOIGNON F BL BR NA 4X100G"",""2020-08-08 09:07:13.24+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3184670004708"",""RIANS YT BREBIS CITRON X4"",""2020-08-08 09:07:24.535+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3184670004517"",""RIANS 4 YAOURT LAIT BREBI"",""2020-08-08 09:07:54.617+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3023290025260"",""LOU PERAC YR VA BR 4X115G"",""2020-08-08 09:08:36.037+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""5411188129110"",""ALPRO SOJA COCO 4X125G"",""2020-08-08 09:09:50.019+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3023290025239"",""LOU PERAC ONCTU NA 4X115G"",""2020-08-08 09:08:47.928+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230049412"",""SOIGNON BR BRE NAT 4X110G"",""2020-08-08 09:09:03.083+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280249990035"",""PLAISIR COCO FRAMB 2X120G"",""2020-08-08 09:09:56.153+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230039581"",""YRT BREBIS VANILLE 4X110G"",""2020-08-08 09:09:19.638+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3760049797992"",""6 PAINS AU CHOCOLAT VEGAN"",""2020-08-08 08:57:50.244+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""5411188131380"",""ALPRO PUR COCO 1X350G"",""2020-08-08 09:09:32.762+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259426021053"",""K.CADEL.MOELLEU.ORIG.500G"",""2020-08-08 09:01:17.516+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540034259"",""PASQUIER PITCH CHOCO LTX8"",""2020-08-08 09:02:50.518+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3245413554697"",""MDD PAIN RAISIN FEUILLX6"",""2020-08-08 09:03:15.447+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3023290025208"",""LOU PERAC FRA BREB 4X115G"",""2020-08-08 09:08:07.591+00"""
"Magasin Exercice,""bio"",""3560071011369"",""MDD BIO PPC CHOCO 2X100G"",""2020-08-04 14:23:22.1+00"""
"Magasin Exercice,""bio"",""3760266120092"",""2X100G SPE LAIT COCO/CITR"",""2020-08-06 04:35:46.89+00"""
"Magasin Exercice,""bio expérience"",""3266980008130"",""180G NUGGETS BIO LGV"",""2020-08-08 03:32:01.067+00"""
"Magasin Exercice,""bio"",""3277390001116"",""BIO BICOUHE MYRTIL.4X125G"",""2020-08-04 14:21:43.785+00"""
"Magasin Exercice,""bio expérience"",""3700009272015"",""200G COLESLAW CRANBERRIES"",""2020-08-08 03:32:32.226+00"""
"Magasin Exercice,""bio"",""3273220540558"",""YRT BRASS BRE BIO 2X115G"",""2020-08-04 14:22:13.173+00"""
"Magasin Exercice,""bio expérience"",""3560071220891"",""400G MELANGE LEGUMES MDD"",""2020-08-08 03:33:00.91+00"""
"Magasin Exercice,""bio expérience"",""3392590204225"",""CROUSTIPAT.ROUL FEUIL BIO"",""2020-08-08 03:34:04.559+00"""
"Magasin Exercice,""bio"",""3560071182663"",""2X140G CREME CHOCO BREBIS"",""2020-08-04 14:22:27.826+00"""
"Magasin Exercice,""bio expérience"",""3483190001489"",""ANDOUILLETTES BIO X2 250G"",""2020-08-08 03:34:44.086+00"""
"Magasin Exercice,""bio"",""3279232150013"",""YAOURT CITRON BIO 2X125G"",""2020-08-04 14:22:42.777+00"""
"Magasin Exercice,""bio expérience"",""8008410658318"",""CIT.DINDE HERBE BIO 80G"",""2020-08-08 03:35:01.384+00"""
